name,phone,website,tipo_site,status
Dr. Fabiano Arrivabene CROSP 68.858 - Especialista em Implantes Dentarios - Campinas - SP,(19) 99850-7004,https://arrivabeneimplantedentario.com.br/,site próprio,406
Clinica Odontologia Integrativa Dra. Keila Paes,(19) 3272-2321,https://bit.ly/drakeilapaes,agregador/social,200
Clinica Caparica Invisalign Campinas Sp,(19) 99304-1117,http://www.clinicacaparica.com.br/,site próprio,200
Greghi Odontologia Especializada,(19) 3201-2661,http://www.greghiodontologia.com.br/,site próprio,200
Odontoclinic Campinas,(19) 97418-9428,https://odontoclinic.com.br/unidade/campinas-guanabara,site próprio,200
ICO - Instituto de Cuidados Odontologicos,(19) 98388-0047,https://icocampinas.com.br/,site próprio,200
Politano Odontologia | Odontopediatria em Campinas,(19) 3579-2904,https://politanoodontologia.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Implante Dental Campinas,(19) 98122-9974,https://implantedentalcampinas.com.br/,site próprio,200
Dra Malu Franco Odondologia | Dentista em Campinas,(19) 97412-8711,http://www.dramalufranco.com.br/,site próprio,406
Clinica Dr. Danilo Capone,(19) 3243-5517,http://cirooh.com.br/,site próprio,200
Odonto Facil - Odontologia Acessivel - Dentista Ouro Verde,(19) 3365-5004,https://odontofacilacessivel.com/,site próprio,200
Juliana Pelegrini - Dental Boutique,(19) 98271-3389,http://www.julianapelegrini.com/,site próprio,"ERRO: HTTPConnectionPool(host='www.julianapelegrini.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EDFF54EC0>: Failed to resolve 'www.julianapelegrini.com' ([Errno 11001] getaddrinfo failed)""))"
SNG Odontologia - Invisalign - Dentista em Campinas,(19) 3232-9339,http://sngodontologia.com.br/,site próprio,200
Viva Odonto Campinas,(19) 3276-3021,,sem site,
Coife Odonto Campinas Centro,(19) 97148-2019,https://coifeodonto.com/,site próprio,200
Dra. Vanessa Goncalves,(19) 2511-4100,,sem site,
Essencialle Clinica Odontologica Amoreiras Campinas - Implantes,(19) 98977-0847,https://www.sorrisonovoem72horas.com.br/,site próprio,200
Dra. Shirlene Oliveira,(19) 99966-7171,http://www.shirleneoliveira.com.br/,site próprio,200
ODONTOLOGIA PAZOTTO,(19) 3231-6400,http://www.odontologiapazotto.com.br/,site próprio,200
Devita Odontologia,(19) 98132-3127,https://www.doctoralia.com.br/z/CgTmha,site próprio,200
Clinica Odontologica Alencar,(19) 3232-6148,,sem site,
A Odontologia Select(r),(19) 3233-4558,http://www.aodontologiaselect.com.br/,site próprio,200
ProDente Clinica Odontologica,(19) 3228-1748,https://www.instagram.com/prodentecampinas,agregador/social,200
Dentista Dra Thais Lopes do Lago - Invisalign Doctor,(19) 98151-9452,https://megalink.click/dentista-dra-thais-lopes-do-lago/,site próprio,200
Orto Cirurgica Odontologia Especializada - CRO 26.083 SP,(19) 3269-7893,,sem site,
Dra. Karla Vazone - Dentista e Odontologia Estetica em Campinas - SP,(19) 98127-8626,,sem site,
Clinica Sonia Job,(19) 3242-3716,https://clinicasoniajob.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='clinicasoniajob.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF57980>: Failed to resolve 'clinicasoniajob.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dr Alexandre Luiz Pessota,(19) 99272-5028,https://www.laubensteinodontologia.com.br/odontologia,site próprio,200
Odontoriso Centro Odontologico,(19) 2518-1375,https://www.instagram.com/odontorisocampinas?igsh=MTJqbGt3d3FveHJ0Nw==,agregador/social,200
Oral Corp - Clinicas Odontologicas (UNIDADE 2),(19) 3388-3128,,sem site,
Odontoboni - Odontologia 24 horas,(19) 98959-4535,https://odontoboni.com.br/,site próprio,200
Mancano Melhado Odontologia,(19) 3251-7962,https://www.mancanomelhado.com.br/,site próprio,403
AMS Odontologia -- Clareamento Dental com LED Violeta | Facetas de Porcelana em Campinas,(19) 99246-9409,https://amsodontologia.com.br/,site próprio,200
Oralcamp - Especialidades Odontologicas,(19) 3342-5050,,sem site,
Liedente Dental Clinic,(19) 99677-9433,https://www.liedente.com.br/,site próprio,406
Dra. Teresa Capone - Odontologia,(19) 3251-2709,http://www.doctoralia.com.br/teresa-capone/dentista/campinas?utm_source=google&utm_medium=gmb&utm_campaign=601187&utm_content=website,site próprio,200
Sorridents Campinas Ouro Verde,(19) 3226-8337,http://www.facebook.com/sorridentsouroverde/,agregador/social,200
Implantes Day Odontologia,(19) 3325-4002,https://www.instagram.com/implantesdaycampinas?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,agregador/social,200
Plantao 24h - Uniodonto,0800 864 4357,https://uniodontocampinas.com.br/plantao-24h/,site próprio,403
Amyo Clinic |Ortodontia|Swiss Park|Invisalign Doctor|Dentista em Campinas,(19) 99109-1330,http://www.amyoclinic.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.amyoclinic.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0043710>: Failed to resolve 'www.amyoclinic.com.br' ([Errno 11001] getaddrinfo failed)""))"
Odontologia Moraes,(19) 99104-9897,http://www.odontologiamoraes.com/,site próprio,200
Dentista Sulamerica Odontocenter Odontologia Avancada,(19) 99226-0658,,sem site,
Odontoclinic,(19) 3342-7000,https://odontoclinic.com.br/,site próprio,200
Odonto Magic,(19) 99128-3666,http://www.odontomagic.com.br/,site próprio,200
Dr. Gustavo Quesada | Dentista Em Campinas - SP,(19) 98124-6011,,sem site,
Odontoplan odontologia planejada ltda,(19) 3275-1005,http://www.odontoplan.com.br/a-clinica/,site próprio,200
"Dra. Andrea Fogaca Meneguette, Dentista",(19) 99743-4617,http://www.andreameneguette.com.br/,site próprio,406
NicDente Odontologia Integrada - Dra Glaucia Bertoli,(19) 98127-0602,http://instagram.com/nicdente.odontologia,agregador/social,200
Dra Carla Marcondes,(19) 3307-1219,http://dentistacampinas.odo.br/,site próprio,200
Levive Odontologia | Dentista em Campinas,(19) 97137-5551,http://www.leviveodontologia.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Dra. Tatiana Abujamra - DENTISTA - Campinas - SP,(19) 97118-1707,https://wa.me/message/RO2LKSMEKYVWH1,agregador/social,200
Dr. Otavio Alberici - Cirurgiao Dentista,(19) 99774-0205,https://sites.google.com/view/drotavioalberici,agregador/social,200
Sorriah Odontologia,(19) 3294-6023,http://www.sorriah.com.br/,site próprio,406
Dra Natalia Gesualdi,(19) 99799-4250,https://sites.google.com/view/gesualdi-odontologia,agregador/social,200
Dourado e Rosa Odontologia | Dentista em Campinas,(19) 98111-7377,https://www.canva.com/design/DAGsiPSuEck/Tm9JqrO1qxybwpkqH4cx8g/view?utm_content=DAGsiPSuEck&utm_campaign=designshare&utm_medium=link2&utm_source=uniquelinks&utlId=ha6431d947d,site próprio,200
"Dra. Yasmin Aguiar, especialista ATM/DTM & Bruxismo em Niteroi",(21) 97170-1932,https://www.doctoralia.com.br/yasmin-aguiar/dentista-especialista-em-dor/niteroi?utm_source=google&utm_medium=gmb&utm_campaign=735478&utm_content=website,site próprio,200
Dentista Niteroi RJ | Amil Bradesco Odontoprev Porto Seguro Sulamerica,(21) 2263-8960,https://021dental.com.br/dentista-em-niteroi-rj/,site próprio,200
DENT+ Niteroi,(21) 98222-6494,http://www.dentmais.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.dentmais.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0CB2CF0>: Failed to resolve 'www.dentmais.com.br' ([Errno 11001] getaddrinfo failed)""))"
Clinica Odontologica Saude Oral,(21) 98908-0507,https://saudeoralniteroi.com.br/,site próprio,406
"Sorridents Niteroi: Dentista, Clinica Odontologica, Implantes Dentarios, Aparelho",(21) 2621-5358,https://sorridents.com.br/unidade/niteroi/?utm_source=gmn&utm_medium=organic,site próprio,403
ORTHOCLINIC Clinica odontologica / Ortodontia,(21) 2620-4045,http://orthoclinicodontologia.com.br/,site próprio,200
Dra. Flavia Queiroz Cirurgia Dentista,(21) 96594-9111,https://draflaviaqueiroz.com.br/,site próprio,200
"Dra. Karine Peixotto, Dentista",,https://www.doctoralia.com.br/karine-peixotto/dentista/niteroi?utm_source=google&utm_medium=gmb&utm_campaign=783781&utm_content=website,site próprio,200
DENTOTAL Niteroi - Clinica Odontologica,(21) 3620-3060,https://www.soudentotal.com/,site próprio,200
OdontoIcarai - Icarai,(21) 3438-9490,http://odontoicarai.meudoutor.com/,site próprio,200
"Clinica Dra. Karine Peixotto | Implantes, Clareamento e Ortodontia",(21) 97190-6946,http://www.drakarinepeixotto.com.br/,site próprio,200
"Dra Simone Quadros - Dentista em Casa, Home Care Odontologico e Consultorio em Niteroi, Dentista Oncologica, Laserterapia",(21) 99799-6781,https://linklist.bio/SimoneQuadros,site próprio,403
Clinica Odonto Queiroz - Dentista Icarai,(21) 97960-8095,https://odontoqueiroz.com.br/lente-de-contato/,site próprio,200
Tratamento de Canal com Microscopio - Dra. Alessandra Fonseca: Endodontista,(21) 98886-3024,,sem site,
CEO - Centro de Especialidades Odontologicas,(21) 99141-5706,http://ceoniteroi.com.br/,site próprio,403
Dra Raquel Ponce,(21) 97918-0009,https://www.doctoralia.com.br/raquel-ponce/dentista/niteroi,site próprio,200
Dra. Larissa Corteletti | Implante dentario e protese | Dentista Niteroi,(21) 98181-8480,https://dralarissacorteletti.com.br/,site próprio,200
Odontoclinic Niteroi - Centro,(21) 98889-9899,https://odontoclinic.com.br/,site próprio,200
Ortoim Servicos Odontologicos,(21) 2828-0323,http://www.clinicaortoim.com.br/,site próprio,200
Oral Unic Implantes Niteroi,(21) 3254-0505,,sem site,
Odonty - Odontologia Especializada,(21) 3701-1706,http://www.odonty.com/,site próprio,200
OdontoCompany Niteroi,(21) 97222-0363,,sem site,
OrtoMinas Niteroi (DENTISTA),(21) 2719-3291,,sem site,
Amiga Odontologia - Niteroi,(21) 2721-0384,http://www.amigaodontologia.com.br/clinicas/rj/niteroi/,site próprio,404
Dra. Julia Araujo | Odontologia,(21) 99915-9192,https://juliaaraujo.com.br/,site próprio,200
Dentista | Dra Barbara Fontes,(21) 3021-7072,https://linklist.bio/DraBarbaraFontes,site próprio,403
"Dentista e Harmonizacao Facial em Niteroi , Sao Goncalo, Cabo Frio e Barra da Tijuca - Dra. Carol Braga",(21) 99764-4278,https://www.instagram.com/dracarolbraga?igsh=MWg1eDRpb3llbGM4Zg==,agregador/social,200
Dentista Breno Pedrosa | Implante em Niteroi,(21) 3254-5962,https://drbrenopedrosa.com.br/,site próprio,406
Dentista em Icarai | Niteroi | Espaco Orofacial - Protese - Implantes - Dentista Emergencia 24h,(21) 2621-7310,https://www.espacoorofacial.com.br/,site próprio,200
Odonto Vale,(21) 99714-4864,,sem site,
Dra. Marcela Froes | Implantes dentarios em Niteroi - Rio de Janeiro,(21) 99953-6352,https://www.marcelafroesodontologia.com/,site próprio,"ERRO: HTTPSConnectionPool(host='www.marcelafroesodontologia.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000)')))"
DAPASO Odontologia,(21) 2717-5446,http://dapaso.com.br/,site próprio,200
Mauro Lefrancois Odontologia | Dentista em Niteroi | Restauracao em Resina | Implante Dentario | Restauracao de porcelana,(21) 98985-5851,https://www.instagram.com/maurolefrancois,agregador/social,200
Claudia Fatima Odontopediatria e Ortodontia,(21) 98334-4463,http://www.draclaudiafatima.com.br/,site próprio,406
Reabilitar Odontologia Especializada,(21) 3074-0666,https://linklist.bio/Reabilitar_Odontologia_Especializada,site próprio,403
Odontologia - Dra. Clara Miller - Dentista em Niteroi,(21) 2714-3800,,sem site,
RL Odontologia | Dentista em Niteroi,(21) 97100-8459,,sem site,
Dra. Juliana Mussa Cury - Ortodontista Invisalign Doctor e Odontopediatra,(21) 99037-7305,https://www.julianamussacury.com/,site próprio,200
MaxDents Odontologia Integrada | Implantes dentarios em Niteroi | Protese em Niteroi,(21) 96753-4227,,sem site,
Ortozara Odontologia | Niteroi,(21) 3741-5461,http://ortozara.com.br/,site próprio,200
Dra. Veronica Tinoco CEO - Ortodontia Invisalign,(21) 2717-9522,http://www.ceoniteroi.com.br/,site próprio,403
Up Dent - Clinica Odontologica,(21) 99950-9966,https://www.instagram.com/updentclinica_?igsh=cTN5MXI0Mm5hMWF2,agregador/social,200
Tratamento de Canal com Microscopio & Laser - Dra. Patricia Pizzol Endodontista,(21) 99936-3956,https://www.instagram.com/drapatriciarpizzol/?hl=pt-br,agregador/social,200
Odonto Uai Niteroi,(21) 99928-3529,,sem site,
Implantodontia e Reabilitacao Oral,(21) 3620-6120,http://www.implantodontiareabilitacaooral.com/,site próprio,200
Clara Oliveira Odontologia Especializada,(21) 99124-3404,https://claraoliveira.com.br/,site próprio,200
Dra Milena Rocha | Dentista Icarai,(21) 93300-4245,,sem site,
Alan Rivera Odontologia,(21) 3254-2040,http://alanriveraodontologia.com.br/,site próprio,200
Assistencia Dentaria Catete,(21) 4003-6588,https://www.serviceodonto.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Orallook Implantes e Proteses Dentarias - Niteroi,(21) 98017-0520,https://orallook.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
DENTISTA NITEROI - Dr. Wanderson Lugao Clinica CEIO - centro especializado em implantes e ortodontia,(21) 2611-9991,https://www.drwanderson.com.br/,site próprio,406
Oral Sin,(21) 97135-6272,https://lp2.oralsinniteroi.com.br/implante-v8p,site próprio,403
Tratamento de canal com microscopio - Dra Paula Siqueira,(21) 99300-4249,http://www.doctoralia.com.br/paula-siqueira-2/dentista/niteroi?utm_source=google&utm_medium=gmb&utm_campaign=739698&utm_content=url_appointment,site próprio,200
Dentista | Dra Clarissa Gomes,(21) 99171-3370,https://linklist.bio/DraClarissaGomes,site próprio,403
Dr. Alexandre Dunaev - Dentista Niteroi 24 Horas,(21) 99105-1527,http://www.dralexandredunaev.com.br/,site próprio,200
Clinica de Odontologia Integrada Dr. Marco Cesar Alvarenga,(21) 2620-2058,http://www.odontologianiteroi.com.br/,site próprio,200
Dra Helaine Housy - Cirurgia Dentista Urgencia,(21) 97264-5491,https://instagram.com/drahelainehousy_urgencia?igshid=MzNlNGNkZWQ4Mg==,agregador/social,200
Clinica Odontologica Sorrir Demais,(21) 97450-9062,,sem site,
Consultorio Odontologico Dr. Tulio Mota Facetas Niteroi Dentista Niteroi,(21) 96643-6752,http://www.drtuliomota.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.drtuliomota.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0042CF0>: Failed to resolve 'www.drtuliomota.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dra Joana Moreno,(21) 3620-3132,http://www.joanamoreno.com.br/,site próprio,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
SORRIARIO NITEROI II - CLINICA ODONTOLOGICA,(21) 99842-5840,,sem site,
Odonto oral - Dentista | Protese Dentaria | Tratamento de Canal | Clareamento dental,(21) 98202-0424,http://www.odontooral.com/,site próprio,406
Dra Luciana Hosken- dentista em Niteroi,(21) 99173-6966,http://www.lucianahosken.com.br/,site próprio,200
IRio- Implante Rio - Icarai - Clinica de Implantes em Niteroi,(21) 2711-4167,,sem site,
Peixotto Odontologia - Emergencia 24 h - Dentista em Niteroi,(21) 96523-8989,https://peixottoodontologia.com/emergencia/,site próprio,200
Dra. CARINA LYRA - Dentista,(21) 96411-4521,https://dracarinalyra.com.br/,site próprio,406
"Integrale Odontologia| Seu Dentista no coracao de Niteroi |Amil, Bradesco, Odontoprev e Particular",(21) 97679-7822,https://www.dentistaemniteroi.com/,site próprio,"ERRO: HTTPSConnectionPool(host='www.dentistaemniteroi.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000013EDFF940B0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))"
ORTOLOOK NITEROI - Clinica Odontologica,(21) 98810-9067,,sem site,
Dra Adriana Guimaraes- Dentista- Centro Niteroi- Implantes Dentarios- Ortodontia- Cirurgia,(21) 2622-8705,,sem site,
Sunshine| Consultorio Odontologico e Estetica Avancada | Dra Marilene Segalote e Dra Aline Segalote,(21) 2714-8723,https://sites.google.com/view/consultorioodontoeestetica/p%C3%A1gina-inicial,agregador/social,200
"Clinica Hathor Odontologia - Dentistas em Icarai, Niteroi",(21) 99943-2716,https://www.clinicahathor.com.br/,site próprio,200
Vittali Odontologia - Dentista em Niteroi -,(21) 99850-5616,https://www.instagram.com/vittali_odontologia?igsh=MXFhczhmd2xqZXNpYg%3D%3D&utm_source=qr,agregador/social,200
Consultorio Dra Claudia Fleury,(21) 98323-8336,http://www.claudiafleury.com/,site próprio,200
Nitz Odontologia - Especialista em Implantes Dentarios,(21) 96935-4158,http://implantes.nitzodontologia.com.br/,site próprio,406
Clinica Odontologica Feliz Dente Niteroi / Dentista Centro Niteroi,(21) 97046-6409,https://www.instagram.com/felizdenteniteroi/,agregador/social,200
Antonio Turon Dentista 24h,(21) 98944-8548,https://www.telelistas.net/locais/rj/niteroi/dentistas/bu-5648835/dr+antonio+carlos+cerqueira+turon+dentista+24hs,site próprio,200
Odontologia Integrada Odontok,(21) 2714-5807,,sem site,
Dra Paula Tepedino,(21) 98995-9537,https://drapaulatepedino.com.br/,site próprio,406
Verbicario dentista - Centro Niteroi,(21) 98849-8243,https://www.odontologiaverbicario.com.br/,site próprio,200
Biorelli Odontologia - Dra. Alexandra Andrade - Dentista em Niteroi - Consultorio Odontologico - Facetas Niteroi,(21) 96542-5316,,sem site,
OdontoBlue Niteroi,(21) 3620-0167,http://www.odontoblue.com.br/,site próprio,200
Clinica odonto saude Niteroi,(21) 4126-5839,http://www.odontosaudeniteroi.com.br/,site próprio,200
Dra. Daria Glaucia Cruz I Odontopediatra,(21) 97320-7450,https://www.instagram.com/dariaglauciac,agregador/social,200
Odontomelo,(21) 99855-6852,https://odontomelo.com.br/,site próprio,406
Odonto Gavi e Terapia Integrativa - Implante Dentario em Niteroi,(21) 2612-2118,http://www.odontogavi.com/,site próprio,200
Dra. Lana Delarue - Dentista Centro Niteroi,(21) 97953-1399,https://www.instagram.com/dra.lanadelarue,agregador/social,200
Assistencia Dentaria Nova Niteroi,(21) 2620-4394,,sem site,
Odontologic,(21) 2711-1736,,sem site,
Ortonit - Niteroi / Clinica Odontologica / Ortodontia / Dentistas,(21) 98034-2767,http://www.ortonit.com.br/,site próprio,200
Proface | Dentista | Implante Dentario | Icarai | Niteroi - RJ,(21) 3741-4619,http://profaceicarai.com.br/,site próprio,406
Inovar Odontologia Especializada,(21) 99266-6337,https://inovarodontologianiteroi.com.br/implantes/,site próprio,406
Dr. Leonardo Moll - Implantes Dentarios e Reabilitacao Oral,(21) 97095-9890,https://linktr.ee/drleonardomoll,agregador/social,200
Dra. Niani Alvarez,(21) 99128-8305,https://dranianialvarez.com.br/,site próprio,200
Dra Isabella Jannotti Odontopediatra,(21) 99893-0420,https://www.draisabellajannotti.com.br/?,site próprio,"ERRO: HTTPSConnectionPool(host='www.draisabellajannotti.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF57860>: Failed to resolve 'www.draisabellajannotti.com.br' ([Errno 11001] getaddrinfo failed)""))"
ACCANTO ODONTOLOGIA,(21) 99922-7613,http://www.accantoodontologia.com.br/,site próprio,200
"Duetto Dental Concept: Especialista em Implantes dentarios, Protese Protocolo e Alinhador Invisivel",(21) 97555-4893,http://www.duettodental.com.br/,site próprio,200
Dentista em Icarai - Niteroi | Dra. Nubya Mattos | Odontologia em Casa | Implante Dentario,(21) 99112-1410,http://www.facebook.com/emcasadentista,agregador/social,200
Dra. Renata Manhaes - Dentista,(21) 98522-4482,https://linktr.ee/drarenatamanhaes,agregador/social,406
Projeto Implante- Dr. Leonardo Barroso,(21) 3620-0246,http://www.projetoimplante.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.projetoimplante.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EDFFF7BF0>: Failed to resolve 'www.projetoimplante.com.br' ([Errno 11002] getaddrinfo failed)""))"
Dra Gabriella Castro Harmonizacao Integrativa Niteroi Icarai,(21) 97190-3406,https://bit.ly/gabriellacastro,agregador/social,200
Doutor Sorriso | Dentistas em Niteroi/RJ,(24) 99295-5919,,sem site,
TP | Odontologia - Thiago Prado,(21) 98794-4696,http://www.tpodontologia.com.br/,site próprio,406
Tres Odontologia,(21) 97695-8787,,sem site,
MF Reabilitacao Oral e Implante,(21) 98317-5506,,sem site,
Dra Raquel Carrillho | Dentista em Niteroi,(21) 97005-4006,https://linklist.bio/RaquelCarrilho,site próprio,403
Dra. Juliana Coelho | Dentista em Niteroi,(21) 99750-2714,https://julianacoelhodentista.com/,site próprio,406
Consultorio Odontologico Dra. Mariane G. De Freitas,(21) 98171-7284,https://marianefreitas.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='marianefreitas.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF54FE0>: Failed to resolve 'marianefreitas.com.br' ([Errno 11002] getaddrinfo failed)""))"
Clinica de Odontopediatria Irma Paula - Icarai,(21) 2828-0818,,sem site,
Odontocompany Largo da batalha,(21) 99798-1045,https://sites.google.com/odclargodabatalha.com/odontocompanylargodabatalha/p%C3%A1gina-inicial,agregador/social,200
Dr. Vinicius Souza | Dentista Icarai,(21) 99176-3899,,sem site,
Nor Dental Clinic - Dentista em Niteroi,(21) 99501-5775,http://norclinic.com.br/,site próprio,200
Dentista Niteroi - Asha Odontologia,(21) 99947-4696,https://ashaclinica.com.br/,site próprio,200
INNOVARE ODONTOLOGIA INTEGRADA,(21) 3617-7741,https://innovareodontointegrada.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='no.access', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EDFF54800>: Failed to resolve 'no.access' ([Errno 11001] getaddrinfo failed)""))"
INGA ORTHOS - Clinica Dentaria e Espaco de Implantes,(21) 3587-5905,http://www.ingaorthos.com.br/,site próprio,200
"Dra. Lais Rocha, Dentista",,https://www.doctoralia.com.br/lais-rocha/dentista/niteroi?utm_source=google&utm_medium=gmb&utm_campaign=514795&utm_content=website,site próprio,200
Dra. Vanessa Ornellas Narciso (Invisalign Doctor ),(21) 98406-5517,https://www.rennoveicarai.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.rennoveicarai.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFDADE80>: Failed to resolve 'www.rennoveicarai.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dra. Tatiana Mendes,(71) 99954-4452,https://www.instagram.com/dratatianamendes/,agregador/social,200
Clean Clinica Odontologica 24 Horas,(71) 98161-6539,http://www.clean24h.com.br/,site próprio,200
Clinoi - Dentistas 24 horas,(71) 3358-2135,http://www.clean24h.com.br/,site próprio,200
Clinica Bio Odonto | Implante Dentario | Invisalign | Pituba | Salvador - BA,(71) 3512-3204,http://clinicabioodonto.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Dra Anita Beatriz/ Dentista Salvador/ Dentista Caminho das Arvores/ Invisalign/ SouSmile,(71) 98700-3052,http://www.abvodontologia.com.br/,site próprio,406
Dra Ilana Neves,(71) 99126-6087,http://www.implantesdentariossalvador.com/,site próprio,405
"Clinica Vital Dente | Salvador, Liberdade | Restauracao, Limpeza e Extracao | Implante Dentario | Aparelhos Ortodonticos",(71) 98830-3293,https://clinicavitaldente.com/home/,site próprio,200
Clinica Odonto Pro Saude,(71) 99323-3227,https://www.odontoprosaude.com/,site próprio,200
Oral Unic Implantes Salvador,(71) 3034-2222,https://www.oralunic.com.br/salvador-ba,site próprio,200
Aqua Dental Urgencia e Emergencia Odontologica 24 horas,(71) 99206-8585,http://aquadental24h.com.br/,site próprio,200
Climil Odontologia Moderna,(71) 98851-4387,https://climilodontologiamoderna.com.br/,site próprio,200
Dentista Baiano - Especialista em Implantes Dentarios em Salvador,(71) 98450-3131,,sem site,
Dentista Dra. Ana Francischone,(71) 99646-0846,https://www.anafrancischone.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.anafrancischone.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000)')))"
O Dentista - Clinica Odontologica em Salvador,(71) 3242-7486,,sem site,
Nucleo Odontologico de Salvador,(71) 3488-8861,https://www.nosodontosalvador.com.br/,site próprio,200
Clinica Odontologica de Roma,(71) 3312-6184,https://www.instagram.com/clinica_odontologica_roma/,agregador/social,200
Clinica Viasaude,(71) 3043-3332,https://viasaudeodonto.com.br/,site próprio,406
Clinica Viotto Salvador,,https://clinicaviottosalvador.com.br/,site próprio,200
Clinica Odontologica Dantas Bahia,(71) 3037-8523,,sem site,
Clinica Nucleo de Odontologia,(71) 98677-9247,,sem site,
Odontoface - Clinica Odontologica em Salvador,(71) 2101-2834,,sem site,
Redeorto Salvador,(71) 3328-3229,https://redeorto.com.br/unidades/salvador,site próprio,404
Maxiodonto - Clinica Odontologica,(71) 3237-5493,https://clinicamaxiodonto.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='clinicamaxiodonto.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF54350>: Failed to resolve 'clinicamaxiodonto.com.br' ([Errno 11002] getaddrinfo failed)""))"
Clinica Odontologica IC Odontologia Estetica - Clareamento Dental - Protese Dentaria ,(71) 99143-6981,https://www.guiamais.com.br/salvador-ba/clinicas-medicos-e-terapias/clinicas-odontologicas/11226920-9/clareamento-dental-clinica-ic-odontologia-pernambues,site próprio,502
Clinica SorrindoFacil,(71) 3256-4142,https://www.instagram.com/sorrindofacil_/,agregador/social,200
Gruppo Orale - Iuri Ramos,(71) 4102-7271,http://www.gruppoorale.com.br/,site próprio,200
Dr Adauto Mascarenhas|Centro Medico Salvador,(71) 99952-0796,,sem site,
UNNIK ODONTOLOGIA,(71) 98163-4515,http://www.unnikodontologia.com.br/,site próprio,200
Clinica Orto Center,(71) 3462-4317,http://ortocentersalvador.com.br/,site próprio,200
Tratdente - Consultorio Odontologico,(71) 3241-8563,http://www.tratdente.com/,site próprio,200
"Implante Master, Clinica Odontologica na Pituba",(71) 3354-4555,https://implantemaster.com.br/?utm_source=gmeunegocio&utm_campaign=gmn,site próprio,200
OdontoVance | Dr Luiz Nery & Dra Daniele Lima - Estetica Dental em Salvador - BA,(71) 99640-5462,http://linktr.ee/odontovance,agregador/social,200
