name,phone,website,tipo_site,status
Dentista Salvador,5571996197601,https://dentistasalvador.com.br/,site próprio,OFF (404)
Clinica Sorrizues - Sorriso De Pernambues,5571999666663,http://www.clinicasorrizues.com.br/,site próprio,OFF
Clinica Odontologica Da Liberdade,5571988050407,https://instagram.com/clinicacol.liberdade?utm_medium=copy_link,agregador/social,ON
Zanelle Odontologia | Dentista Cabula Vi,5571991410445,https://instagram.com/zanelleodontologia?igshid=YmMyMTA2M2Y=,agregador/social,ON
Dr. Andre Cardoso,5571999890813,,sem site,
Avanco Odontologia Moderna,5571992051474,,sem site,
Clinica Sorrir,5571993020088,,sem site,
Dra. Marta Cecilia,5571993272250,http://www.dramartacecilia.com.br/,site próprio,OFF (406)
Primor Odontologia Especializada,5571985043027,,sem site,
Dentista Salvador - Ornatti,5571999554347,http://dentistisalvador.com/?utm_source=gmb&utm_medium=referral,site próprio,OFF (404)
Dra. Amanda Lima,5571993388121,https://wa.me/5571993388121,agregador/social,ON
Dr. Fabio Vieira - Odontoclive Odontologia Estetica Salvador,5571991138823,,sem site,
Dentista Dr Fausto Queiroz I Implante Dentario Em Salvador,5571999544452,https://api.whatsapp.com/send?phone=5571999544452&text=Oi%20%2C%20vi%20no%20google%2C%20quero%20saber%20mais%20%20sobre%20o%20atendimento%20odontol%C3%B3gico,agregador/social,ON
Akio Miura,5571988368334,,sem site,
Clinica Sellus Odontologia| Dentista Em Salvador,5571996867814,,sem site,
Odontopires,5571991518933,https://sites.google.com/view/odontopires-dentistasalvador/p%C3%A1gina-inicial,agregador/social,ON
Bioimplan Implantes Dentarios Salvador,5571982348331,http://www.bioimplan.com/,site próprio,OFF (406)
Spazio Oroface | Dentista | Clinica Odontologica,5571993684822,,sem site,
Dra. Ananda Bahia Clareamento Dental,5571986204906,,sem site,
Clinica Dental Plus,5571993760143,,sem site,
Odontocompany Tancredo Neves,5571982333663,http://www.instagram.com/odontocompanytancredoneves,agregador/social,ON
Clinica Odonto Centro,5571992066996,http://odontocentroclinica.com/,site próprio,OFF
Voa Odontologia - Clinica Odontologica No Stiep,5571992680570,http://www.voaodontologia.com.br/,site próprio,OFF
Dr. Paulo Pinheiro,5571997330282,https://instagram.com/sorrisospordrpaulo?utm_medium=copy_link,agregador/social,ON
Dentista Dra Karolaine Lima,5575992235545,https://www.instagram.com/dra.karolainelima/profilecard/?igsh=MTJwaGpmbmFsc2ExMQ==,agregador/social,ON
Central Do Dente,5571993160899,,sem site,
"Dra. Juliana Mattos - Dentista Ortodontista, Ortopedista Facial, Sono. Salvador E Feira De Santana",5571996338209,https://linktr.ee/drajulianamattos,agregador/social,ON
"Dr. Dario Miranda, Dentista",5571985566332,,sem site,
Dentista Dr. Guga Freitas,5571997262368,https://facetasdentais.com.br/,site próprio,OFF
Odontocompany - Salvador Brotas,5571997144716,,sem site,
Cliob (clinica Integrada De Odontologia Da Bahia) | Dentista | Harmonizacao Facial | Salvador,5571984438855,https://wa.me/5571984438855?text=Ol%C3%A1!%20Vim%20do%20Google%20e%20gostaria%20de%20saber%20mais.,agregador/social,ON
"Clinica Odontologica Volte A Sorrir, Salvador - Ba",5571983894966,,sem site,
Odonto Class,5571982424200,https://www.facebook.com/odontoclassbahia,agregador/social,ON
Instituto Odontologico Dr. Pedro Alexandre,5571984672724,,sem site,
Dentista 24h | Elo Dent | Clinica Odontologica | Dentista Em Goiania Go | Implante Dentario,5562984469382,https://elodent.com.br/,site próprio,OFF
Mrj Odonto Center - Dentista Com Sedacao,5562996408684,http://www.mrjodontocenter.com.br/,site próprio,OFF (406)
"Dra Rubya Leone Dentista Domiciliar Tratamento Odontologico Paliativo, Preventivo, Laser Terapia",5562986061359,https://sites.google.com/view/dentistadomiciliar/in%C3%ADcio,agregador/social,ON
Sorridents Goiania Campinas,5562995486442,https://wa.me/5562996494191?text=Ol%C3%A1%2C+vim+pelo+Google+Perfil+de+empresa%2C+gostaria+de+agendar+uma+avalia%C3%A7%C3%A3o.,agregador/social,ON
Clinica Nucleo Odonto,5562981391800,https://wa.me/5562981391800,agregador/social,ON
Premier Odontologia,5562996678906,http://premierodontologiago.com.br/,site próprio,OFF
Qualydent Odontologia Integrada,5562986223450,http://www.qualydentodontologia.com.br/,site próprio,OFF (406)
Dentista Odontologia Clinica Dr Carlos & Dra Marcella - Goiania,5562985578042,http://cdagoiania.com.br/,site próprio,OFF
Instituto Matka Dentista Goiania,5562999468115,https://www.instagram.com/instituto.matka,agregador/social,ON
Let's Kids | Especialistas Odontopediatras | Urgencia Odontopediatria 24h | Goiania,5562983154282,https://instagram.com/letskidsodontopediatria,agregador/social,ON
Dentista Em Goiania Go | Instituto Roque Udson | Facetas De Porcelana | Clinica Odontologica,5562999868377,http://drroqueudson.com.br/,site próprio,OFF
Clinica Odontologica Goiania - Odonto Fama,5562998320641,,sem site,
Adelar Odontologia,5562996483833,https://www.adelarodontologia.com.br/,site próprio,OFF (406)
Excelence Care Odontologia,5562983389691,https://www.instagram.com/excelencecareodontologia/,agregador/social,ON
Clinica Infinity Dental E Facial,5562981163663,https://www.instagram.com/infinitydentalefacial/,agregador/social,ON
Inovace Odontologia,5562986360866,http://www.instagram.com/inovaceodontologia,agregador/social,ON
Leonardo Bueno Odontologia,5562993142324,http://leonardobuenoodontologia.com.br/,site próprio,OFF (406)
Natus Odontologia,5562991973285,https://wa.me/5562991973285,agregador/social,ON
M.o. Odontologia Especializada,5562998677070,,sem site,
Total Dente Odontologia,5562981259281,,sem site,
Odonto Mais (unidade Goiania Centro),5562999534457,,sem site,
Jordana Freire Odontologia Microscopica,5562981021620,,sem site,
Sensie Odontologia,5562985881509,https://instagram.com/drcarloshenriquemutao?igshid=NzZlODBkYWE4Ng==,agregador/social,ON
Dentista Villa Do Sorriso,5562985551488,,sem site,
Instituto Correia,5562999001317,https://instagram.com/institutocorreia?igshid=ZDdkNTZiNTM=,agregador/social,ON
Odontocompany Marechal Rondon Goiania,5562982902321,,sem site,
Dra. Alice Chaves - Dentista,5562981013848,http://www.draalicechaves.com.br/,site próprio,OFF (406)
"Iso Campinas | Ortodontia | Implante Dentario | Dentista Em Goiania, Go",5562996167207,,sem site,
Linea Odontologia Especializada I Dentista No Setor Sul Em Goiania,5562992047038,,sem site,
Cirurgia Dos Sisos E Implantes Dentarios Com Especialista.,5562981850799,https://www.odontovipgo.com.br/,site próprio,OFF
Nay Tia Do Dente - Dentista De Crianca,5562984241674,,sem site,
Iero Odontologia,5562991271399,https://ierolp.com.br/lp-light/,site próprio,OFF
Novo Mundo Odontologia,5562983270128,,sem site,
Dr. Gabriel Godinho - Mago Do Sorriso Goiania-go,5562993603996,https://drgabrielgodinho.com.br/,site próprio,OFF
Dentista Goiania Viva - Harmonic Odontologia Integrada,5562998378681,https://www.instagram.com/odontoharmonic,agregador/social,ON
Dra Jessica Ferro | Dentista Em Goiania,5562981069696,,sem site,
Dentista Em Goiania - Milhomem Odontologia,5562981565308,https://www.milhomemodontologia.com/,site próprio,OFF
Dra. Juliana P. Martins - Prime Odontologia,5562992915061,,sem site,
Dra. Jessica Reis - Harmony Reis Clinic,5562981024530,http://drajessicareis.com.br/,site próprio,OFF (406)
Voce Sorrindo Implantes Goiania (unidade 5) | Dentista Em Goiania | Implantes Dentarios | Proteses Dentarias,5562993084788,,sem site,
Dra Giovanna Moreira | Dentista Em Goiania,5562982623700,https://www.instagram.com/dragiovannamoreira/,agregador/social,ON
Sorrix Sao Bernardo Do Campo,5511978600690,,sem site,
Cliniorto I Dra. Carla R Nobre - Emerald Invisalign I Excelencia Em Ortodontia No Abc - Estacionamento Exclusivo Em Frente!,5511987770335,https://cliniorto.com.br/lp-invisalign2,site próprio,OFF
Odontopar Clinica Odontologica,5511972048691,https://www.instagram.com/odontoparabc/,agregador/social,ON
Orttoc Ortodontia | Invisalign | Implantes Dentarios | Lentes De Contato | Implantodontia,5511995378451,http://www.orttoc.com.br/,site próprio,OFF (406)
Odontocompany Sbc-centro Dentista-implantes-protocolo-proteses-aparelho-facetas-canal-harmonizacao-cirurgias-clinico Geral,5511955995040,https://odontocompanysbc-centro.com/,site próprio,OFF (406)
Sorridents Sbc Centro,5511947312377,https://sorridents.com.br/sbc-centro/,site próprio,OFF (403)
Clinica Liss Odontologia,5511916273831,https://www.clinicaliss.com.br/,site próprio,OFF (520)
Odonto Santana,5511982495277,,sem site,
Sorria Sempre Sbc - Odontologia,5511982562031,https://linktr.ee/sorriasempre_ss,agregador/social,ON
Dentista L Dr. Oswaldo Minoru L Sao Bernardo Do Campo - Sp,5511957300000,https://sites.google.com/view/dentista-sbc-dr-oswaldo,agregador/social,ON
Hy Reabilitacao Oral E Estetica - Dentista Em Sao Bernardo Do Campo,5511952029237,,sem site,
Dra. Mirella Marques | M.m Odontologia,5511910050357,https://dramirellamarques.my.canva.site/,agregador/social,ON
Dentarth Nucleo De Saude Integrada,5511960969321,,sem site,
Merecita Odontologia,5511940478708,https://taggycontact.me/DraPatriciaMLopes?fbclid=PAAaaR8obDOov_XR4mm53l6eeuiSi-E_j_6isgT1pSCfNJMeuYWIXeXmoCaQo_aem_AYPURX-k8bl8kpZ9neHaiSy3ZzmGCZMxDA5ZPFvLt3Xkynjp1G2ukB_gMm5nW67KrPo,agregador/social,ON
Dg Odontologia | Especialistas Em Facetas Dentarias,5511964130704,https://clinicadgodontologia.com.br/,site próprio,OFF
Dra. Carolina De Araujo Guesse | Estetica Facial,5511957901214,https://dracarolinaguesseodonto.com.br/,site próprio,OFF
Dra. Marilia De Mattos Murai - Dentista,5511989946205,,sem site,
Dra. Vanessa Cantareira - Odontologia Integrada,5511951667542,https://dravanessacantareira.my.canva.site/,agregador/social,ON
Rc Odontologia Especializada,5511995559503,https://sites.google.com/view/rcodontologiaespecializada/p%C3%A1gina-inicial,agregador/social,ON
Dentistas Dra Ana E Dra Claudia,5511943410303,,sem site,
Dentista - Clinica Sanfer,5511969284874,,sem site,
Dr. Marcelo Stanzis - Clinica Odontologica - Ortodontista (invisalign Top Doctor),5511976898664,http://www.drmarcelostanzis.com/,site próprio,OFF (406)
Dr. Guilherme Augusto Miranda Dentista No Rudge Ramos | Emergencia 24 Horas | Facetas | Clareamento | Implante | Pontualidade,5511947111260,https://drguilhermeaugusto.com.br/,site próprio,OFF (403)
"Odontocompany Sbc Lucas Nogueira Garcez - Implantes E Protocolos Dentarios, Proteses, Clareamentos, Aparelho, Canal E Mais!",5511988202332,,sem site,
Consultorio Sorritmus,5511948193599,,sem site,
Clinica Chiste Odontologia E Estetica Orofacial,5511942387668,https://odontochiste.com.br/,site próprio,OFF
Dra. Ana Dias - Cirurgia Dentista,5511995378451,,sem site,
Petrim Odontologia,5511954689816,https://www.instagram.com/dradenisepetrim/,agregador/social,ON
Dra. Adriane Mello - Dentista,5511998273166,,sem site,
"Dentista Sbc, Implante Dentario, Lentes De Contato Dental | Dentista Em Sao Bernardo Do Campo, Clinica Odontologica Em Sbc",5511982495277,https://dentistasbc.com.br/,site próprio,OFF
Instituto Experts - Inro,5511955802269,https://inro.com.br/,site próprio,OFF (406)
Centro Odontologico Md,5511982065703,,sem site,
Dra. Paula Fonseca Alves - Dentista,5511915396419,,sem site,
Clinica Esperico Odontologia,5511995532448,,sem site,
Dra. Elisabete Kostin,5511942143106,http://www.draelisabetekostin.com.br/,site próprio,OFF
Dra. Talita Araujo Vaz,5511973448100,https://dratalitaaraujovazodonto.com.br/,site próprio,OFF (406)
Dental Studio Rdn,5511958987070,https://www.instagram.com/studiordprotese/,agregador/social,ON
Sorridents Barueri | Dentista Em Barueri,5511945193706,http://www.sorridents.com.br/,site próprio,OFF (403)
Dentz Barueri Silveira - Clinica Odontologica,5511979707760,http://www.rededentz.com.br/baruerisilveira,site próprio,OFF (409)
Dr. Allif Queiroz,5511943632049,,sem site,
Dra. Regina Yao | Dentista Em Barueri,5511964882633,https://www.instagram.com/dra.reginayao?igsh=MXg2c3RyNTdxeWNlcQ==,agregador/social,ON
Renova Implantes Barueri | Clinica Odontologica | Implantes | Proteses | Dentistas,5511918255125,,sem site,
Dra Amanda Leoncio - Dentista - Faceta/lente Em Resina,5511933208387,https://www.instagram.com/amandaleoncio__?igsh=MWt5c2x0ZHl5ZjZyaA==,agregador/social,ON
Equilibrio Orofacial Odontologia,5511986028218,https://equilibrioorofacial.com.br/,site próprio,OFF (500)
Uai Odontologia - Unidade Odontoclin,5511942742684,,sem site,
"Rd Instituto Odontologico - Estetica,lentes De Contato,implantes,harmonizacao Facial,reabilitacao Oral",5511950673268,https://rdinstitutoodontologico.com.br/,site próprio,OFF (406)
Oralle Clinica Odontologica,5511968507412,https://oralleodontologia.com.br/,site próprio,OFF
D+ Odonto Clinica Odontologica,5511964085862,,sem site,
Dra. Leticia Yumi Koseki,5511943632049,https://www.dentistabarueri.com/,site próprio,OFF (405)
Consultorio Odontologico Dra. Dayane Duraes,5511957606663,,sem site,
Niimiodontologia Clinica E Estetica Facial,5511960330231,https://beacons.ai/niimiodontologia,agregador/social,ON
Eliane M A Pinto Odontologia - Unidade 1,5511981427530,https://draelianemapinto.carrd.co/,agregador/social,ON
Armoni Odontologia Estetica E Tecnologia - Dra Sheila Lobo Cataldo,5511989013974,https://clinicaarmoni.com.br/,site próprio,OFF (406)
Tf Odontologia Estetica,5511959708276,,sem site,
"Mb Odontologia- Harmonizacao Facial, Especialista Em Implantes E Reabilitacao Oral Em Alphaville E Tambore",5511912761413,https://www.instagram.com/dra.maurabechini/,agregador/social,ON
Koseki & Prado Clinica Integrada,5511943632049,,sem site,
Gripp Odontologia,5511942284114,https://www.grippodontologia.com.br/,site próprio,OFF (406)
Asta Odontologia / Dentista,5511992619986,https://www.instagram.com/draanapaulaasta?igsh=MWFyNHdnNXBjN2Q0dA%3D%3D&utm_source=qr,agregador/social,ON
Specialis Odontologia,5511976922960,https://instagram.com/specialis.odonto?igshid=YmMyMTA2M2Y=,agregador/social,ON
Renata Senne,5511940217172,https://www.instagram.com/renatasenne.odontologia/,agregador/social,ON
Mrocha Odontologia Alphaville,5511991824206,,sem site,
Instituto Lucas Kussano,5511932731927,https://www.instagram.com/drlucaskussano/,agregador/social,ON
Brilha Dentes,5511946989567,https://www.instagram.com/brilhadentes/,agregador/social,ON
Dra. Fabiane Ferrari,5511963887548,,sem site,
Dr. Luiz Fernando Barroso,5511992986667,,sem site,
Dra. Francinne Dorea Stella ( Odontopediatria) - Oral Studio Dsg Alphaville,5511939293609,,sem site,
Ortodontia Invisalign Barueri Dra Kenya Franca,5511958171536,https://instagram.com/dra.kenya.ortodontia?igshid=YmMyMTA2M2Y=,agregador/social,ON
Instituto Mana Odontologia & Estetica,5511973162751,,sem site,
Dra. Evandra Fajardo,5511981501800,,sem site,
Clinica Katia Magro Odontologia E Estetica Facial,5511985422288,https://www.instagram.com/katiamagro/,agregador/social,ON
Clinica Sorrir Alphaville,5511989271298,,sem site,
Caue Rosa Odontologia Especializada,5511945492512,https://www.instagram.com/drcauerosa/,agregador/social,ON
Odonto Company Barueri - Implante Dentario - Extracao De Siso- Aparelho Odontologico,5511934520129,,sem site,
Dra. Daniela Nogueira - Harmonizacao Orofacial - Odontologia Estetica,5511950673268,https://rdinstitutoodontologico.com.br/,site próprio,OFF (406)
Ana Paula Niquerito Nunes - Cirurgia-dentista - Crosp 80726 - Especialista Em Odontologia Legal - Perita Judicial,5515991287242,,sem site,
Dra. Giulia Belnomo Monteiro - Dentista,5511920915288,,sem site,
Dra. Nayara Matos | Cirurgia Dentista,5511976473834,,sem site,
Revitaly Odontologia Especializada | Dentista | Barueri Alphaville,5511912399864,https://revitalyodontologia.com.br/inicio,site próprio,OFF
Clinica Bauer - Implantes,5511939627080,,sem site,
Ejl Odontologia E Estetica,5511970656345,,sem site,
Sorriso Jonson Odontologia,5511973117704,https://instagram.com/sorrisojonson?igshid=YmMyMTA2M2Y=,agregador/social,ON
Modelo Odonto - Dra Jamile Branco / Dr Joao Paulo Alves/dra Lara Melo/dr Matheus Andre,5511991422662,,sem site,
Dra. Carolina Antunes Roldan - Dentista Jundiai,5511958405304,http://bio.site/dracarolroldan,agregador/social,ON
Consultorio Dra. Joelma Vilas Boas,5511970188762,https://www.instagram.com/drajoelmavilasboas/,agregador/social,ON
Coe Centro Odontologico Expressao,5511966508965,,sem site,
Aialla Odontologia,5511970902141,https://aiallaodontologia.com.br/,site próprio,OFF (403)
Dra. Monica Holsback - Dentista - Ortodontista | Invisalign Jundiai,5511981537085,https://instagram.com/dramonicaholsback,agregador/social,ON
Clinica Odonto&estetica,5511949810000,https://www.odontoeestetica.com.br/,site próprio,OFF
Consultorio Rizzo Boutique,5511910174344,https://dentista24horasjundiai.com.br/,site próprio,OFF (406)
Clinica Implante Real,5511910147172,https://clinicaimplantereal.com.br/,site próprio,OFF (406)
Estima Odontologia - Consultorio Odontologico - Eloy Chaves - Jundiai,5511952851803,https://estimaodontologia.com.br/,site próprio,OFF (502)
A2 Odontologia,5511930192791,http://www.a2odontologia.com.br/,site próprio,OFF (406)
Levez Odontologia - Clinica Odontologica I Implante I Dentistica I Endodontotia I Periodontia I Anhangabau,5511973582355,,sem site,
Odonto Excellence Vila Lacerda - Dentista Em Jundiai,5511958962121,https://www.instagram.com/odontoexcellencejundiai/,agregador/social,ON
Vida Plena Odontologia,5511950587748,https://www.vidaplenaodonto.com/,site próprio,OFF
Dra. Camila Danieli - Odontologia | Crosp119024,5511993520893,https://instagram.com/dra.camiladanieli?igshid=MTNiYzNiMzkwZA==,agregador/social,ON
Dr. Jose Olympio | Dentista Em Jundiai,5511970554170,https://sites.google.com/view/dr-jose-olympio-dentista/p%C3%A1gina-inicial,agregador/social,ON
Mater Odontologia,5511971785339,https://www.instagram.com/mater.odontologia,agregador/social,ON
Espaco Odonto Saude,5511987883424,,sem site,
Clinica Odontologica Pro Sorriso,5511917421558,http://www.prosorrisojundiai.com.br/,site próprio,OFF
Dra. Gisele Peron Bortoletto,5511943698464,,sem site,
Sr Odonto | Socorro Rapido Odontologico | Dentista Emergencia E Urgencia 24 Horas | Implantes Dentarios,5511911557576,https://www.srodonto.com/,site próprio,OFF (406)
Odontologia Clinik,5511974815577,,sem site,
Dra. Camila Braga Navarro,5511987159967,,sem site,
Dra. Larissa Lazaro - Cirurgia Dentista - Jundiai,5511963934580,,sem site,
Dra Renata Rodrigues | Dentista Em Jundiai - Lentes Em Resina & Clareamento Dental,5511973446459,,sem site,
Dra. Karina Mirabelli | Odonto Saude,5511974144604,,sem site,
Enove Sorrisos Odontologia Especializada,5511947933634,,sem site,
Dra Erika Almeida,5511999702325,,sem site,
Dra Juliana Trepiccione,5511959898733,,sem site,
Hera Odontologia Especializada,5511977966534,https://heraodontologia.com.br/,site próprio,OFF
Instituto Banzato,5511995446631,https://institutobanzato.com.br/,site próprio,OFF (503)
Consultorio Odontologico Em Jundiai - Dra Fernanda Valdetaro,5511970460322,,sem site,
Odontocompany Jundiai - Eloy Chaves,5511913021182,,sem site,
Mozeli Odontologia,5511973531293,,sem site,
Dra Ana Carolina - Odontologia Especializada,5511971179134,,sem site,
Dr Marcos Volpini Ferreira,5511934614005,,sem site,
Thiago Busanelli - Odontologia,5511968787699,http://www.thiagobusanelli.com.br/,site próprio,OFF (403)
Affetto Odontologia Especializada,5511984905267,https://www.instagram.com/affettojundiai,agregador/social,ON
Ricardo Canhoelo - Cirurgiao-dentista,5511977116668,,sem site,
Lic Odontologia - Dra. Lilian Camilo,5511989285026,https://www.instagram.com/lic_odontologia/,agregador/social,ON
Orofit Odontologia E Harmonizacao Facial,5511942259631,,sem site,
Clinica Dorassi Odontologia Especializada,5511995356233,http://www.clinicadorassi.com/,site próprio,OFF
Dra Celina Nakai,5511975426858,,sem site,
Clinica Innovare,5581997313698,http://innovareclinic.com.br/,site próprio,OFF
Amanda Soares Odontologia Especializada - Invisalign Doctor - Dentista Recife,5581984013448,https://www.instagram.com/clinica.amandasoares/,agregador/social,ON
Prime Odonto Em Recife - Clareamento Dental Em Recife | Aparelho Dentario Em Recife,5581986992096,https://wa.link/jpjfro,site próprio,OFF (401)
"Odontologia Integrada Recife | Implantes Sem Corte, Sem Dor E Resultado Imediato | Dentista Em Recife/pe",5581992173314,,sem site,
Dra. Juliana Andrade,5581987292581,http://drajulianaandrade.com.br/,site próprio,OFF (404)
Studio Sorrir - Odontologia Recife - Lentes Dentais | Implantes | Protese Protocolo | Invisaling,5581982188913,http://www.studiosorrir.com.br/,site próprio,OFF (404)
"Facil Odonto- Clinica Odontologica Recife, Pernambuco",5581994667997,,sem site,
"Dra. Renata Tinoco - Odontologia | Atendimento Odontologico Especializado Na Pessoa Idosa, Pessoas Necessidades Especiais",5581996977530,https://sites.google.com/view/saudebucalidosos/,agregador/social,ON
"Recifemed Odonto - Dentista Em Recife, Implantes Dentarios, Proteses Dentarias",5581982520555,http://www.recifemedodonto.com/,site próprio,OFF
Alem Do Dente|dra. Carolina Borges| Dentista Em Domicilio|dentista Laserterapia| Dentista Em Casa Recife| Sedacao Recife,5581989794831,https://alemdodente.com.br/,site próprio,OFF (406)
"Dra. Natalia Pompilio - Facetas De Resina, Porcelana E Clareamento | Dentista Recife",5581993906170,https://pompilioodontologia.com.br/natalia-pompilio/,site próprio,OFF (406)
Amare - Consultorio Odontologico | Dentista Em Recife,5581982748011,https://www.instagram.com/amare.consultoriodontologico/,agregador/social,ON
Dra. Nathalia Lacet,5581996695149,,sem site,
Studio Sorriz,5581993746540,,sem site,
Dra Neia Maria Da Conceicao Silva,5581993054050,,sem site,
Odonto Spazzio - Implante Dentario Em Recife - Ortodontia - Aparelho Ortodontico Em Recife - Enxertos Osseos - Carga Imediata,5581991899397,https://drricardodebiase.com.br/implantes/,site próprio,OFF
Prontoclinica Odontologica Valeria Dias,5581988626337,,sem site,
Espaco Sorrir,5581994108832,https://www.instagram.com/espacosorrir?igsh=MXM5Z3BienMxZW1kMA==,agregador/social,ON
Dra. Ieda Interaminense,5581991331996,http://www.instagram.com/iedainteraminense,agregador/social,ON
Sorriso & Cia - Dentistas E Urgencia,5581991651449,http://www.sorrisoecompanhia.com.br/,site próprio,OFF
Dra Camila Moura - Cirurgia Dentista,5581995764469,https://camilamouraodonto.com.br/,site próprio,OFF
Dr. Rodrigo Coifman - Dentista Em Recife,5581996332290,http://www.coifmanodontologia.com.br/,site próprio,OFF (406)
Dentista Encruzilhada- Dra Rafaella Galvao Odontologia,5581984244286,,sem site,
Odontobelo,5581992813038,,sem site,
Seu Dentista Pe,5581984051307,https://www.instagram.com/seudentistape?igsh=ODA1NTc5OTg5Nw==,agregador/social,ON
Allsorriso Odontologia Especializada,5581998785753,https://instagram.com/allsorriso,agregador/social,ON
Exclusive Odonto,5581992161638,https://instagram.com/clinica.exclusiveodonto?igshid=YmMyMTA2M2Y=,agregador/social,ON
Dra. Socorro Do Vale - Odontopediatria E Ortodontia - Atendimento A Pacientes Com Necessidades Especiais,5581999638085,,sem site,
Dentista Maria Eduarda Vasconcelos,5581998019435,https://www.instagram.com/dramariaeduardavasconcelos/,agregador/social,ON
Zolin Centro Odontologico,5581988515899,http://www.clinicazolin.com.br/,site próprio,OFF
Multi Dental Odontologia,5581995956959,https://www.instagram.com/multidentalpe/,agregador/social,ON
Dra. Angelica Galvao | Odontopediatra | Dentista Para Criancas - Recife,5581982812976,,sem site,
Dentista Gabriela Ferreira,5581995773207,http://wa.me/5581995773207,agregador/social,ON
Dra. Daniela Gomes - Odontologia Humanizada,5581973441095,,sem site,
Dentista Em Recife - Sedacao Com Nitroso - Implante - Dente Siso - Lorena Pinheiro,5581994778508,https://www.instagram.com/dentista.lorenapinheiro?igsh=N3prb2QyZnh6azds&utm_source=qr,agregador/social,ON
Cr Montenegro Odontologia | Ortodontia | Invisalign Doctor Recife | Dtm | Sono | Lentes De Contato | Estetica,5581988497447,http://www.crmontenegro.com/,site próprio,OFF (406)
Ortocare Odontologia Especializada,5581986269977,https://www.instagram.com/ortocareodontologia/?hl=pt-br,agregador/social,ON
Dra. Kamila Azoubel | Casa Sorriso Odontologia | Odontopediatria | Ortodontia,5581987523322,https://www.instagram.com/drakamilaazoubel/,agregador/social,ON
Dra. Roberta Carneiro Leao,5581996309603,https://www.facebook.com/ConsultorioOdontologicoBoaViagem/?fref=ts,agregador/social,ON
Clinica Aldo & Erika Bezerra,5581987868666,,sem site,
Clinica Sorriso Recife,5581982008457,https://instagram.com/clinicasorrisorecife?utm_medium=copy_link,agregador/social,ON
Dra. Adelita Luana Leal | Dentista Recife|paulista Pe,5581994041723,http://www.consultoriosvisage.com/about-9,site próprio,OFF (404)
"Dra. Manuela Lombardi, Dentista",5581981149969,,sem site,
Espaco Odonto Sorrir,5581982629067,,sem site,
Dr. Edmundo Vasconcelos - Implantodontia E Ortodontia Em Recife - Pe,5581993401918,https://www.google.com/url?sa=t&source=web&rct=j,agregador/social,ON
Dra Franciene Amorim Ortodontista Recife,5581999385400,,sem site,
"Dra. Mayra Aquino, Dentista Recife",5581996938180,https://api.whatsapp.com/send?phone=5581993746540&text=Ol%C3%A1!%20Gostaria%20de%20agendar%20uma%20consulta%20com%20Dra.%20Mayra%20Aquino,agregador/social,ON
Consultorio Odontologico - Dra. Pascalle Ribeiro,5581994176617,https://linktr.ee/drapascalleribeiro,agregador/social,ON
Olga | Odontologia Clinica Odontologica,5581995335775,https://www.instagram.com/olgastudioodontologico?igsh=MXUzdGtyOTQ3cXI1Mw==,agregador/social,ON
Netto Odontologia - Dr. Christiano Netto E Equipe,5581986551405,,sem site,
Dental Concept Clinica Odontologica - Dra. Lucia Vanderlei & Dra. Carolina Vanderlei,5581996076767,"https://api.whatsapp.com/send/?phone=558196076767&text=Ol%C3%A1,+gostaria+de+marcar+uma+consulta+com+Dra.+Lucia+Vanderlei",agregador/social,ON
Rebeka Ribeiro Gomes Odontologia Me,5581982874044,,sem site,
Dra. Margarida Lopes,5581994959852,,sem site,
Dentista 24 Horas - Clinica Sorio Emergencia Dentista De Duque De Caxias,5521972148378,https://emergenciadentistacaxias.com.br/,site próprio,OFF (406)
Sorridents Duque De Caxias,5521991549347,https://sorridents.com.br/unidade/rj-duque-de-caxias-bar-dos-cavaleiros,site próprio,OFF (403)
Clident Clinica Odontologica,5521993013551,,sem site,
Service Odonto Duque De Caxias 5,5521987442039,https://www.serviceodonto.com.br/,site próprio,OFF
Clinica Dra. Daiana De Aguiar,5521996501058,,sem site,
Dra. Danielle Gil,5521972549468,,sem site,
Service Odonto Duque De Caxias 2,5521987442039,,sem site,
Odontoalverca Clinica Odontogica,5521995058989,,sem site,
Ortolook Caxias 1 - Clinica Odontologica,5521969528335,http://www.ortolook.com.br/,site próprio,OFF
Ortolook Caxias 2 - Clinica Odontologica,5521986869057,https://ortolook.com.br/,site próprio,OFF
Mt Odonto,5521959376866,https://mtodonto.com.br/pagina-principal,site próprio,OFF (406)
Dr. Elder Valadao,5521970062645,,sem site,
Sorriso Clean,5521999005612,,sem site,
Dra. Bruna Campos | Dentista Em Duque De Caxias,5521965735280,,sem site,
Sorriso Star Clinica Odontologica Ltda,5521991802359,http://www.sorrisostar.com.br/,site próprio,OFF
Rioodonto Odontologia Integrada,5521969700822,,sem site,
Dra. Priscila Vasconcellos,5521993711515,,sem site,
Consultorio Dr Johnny Borges,5521981306407,,sem site,
Odonto Family Caxias,5521971647430,https://wa.me/5521971647430,agregador/social,ON
Dra. Bianca Porciuncula Harmonizacao Facial E Dentista,5521967639361,http://bit.ly/3C3UUyF,agregador/social,ON
Centro Odontologico Dr. Manoel Teles,5521975698793,http://www.comteles.com.br/,site próprio,OFF
Dental Universitaria,5521970363428,,sem site,
Odontorisos,5521974618557,,sem site,
Dra Heliethe Motta - Ortodontia E Harmonizacao Facial Especializada - Duque De Caxias,5521981101002,,sem site,
